	claim	lable	link
20868		false	https://www.snopes.com/fact-check/big-hog/
20869		false	https://www.snopes.com/fact-check/daddys-day/
20870	Two armed illegal aliens perpetrating a home invasion were killed by an 11-year-old girl with a shotgun.	false	https://www.snopes.com/fact-check/home-invasion-thwarted/
20871		false	https://www.snopes.com/fact-check/potted-snakes/
20872		false	https://www.snopes.com/fact-check/the-plane-truth/
20873		false	https://www.snopes.com/fact-check/the-jellyfishinsea-expert/
20874		false	https://www.snopes.com/fact-check/held-for-transom/
20875		false	https://www.snopes.com/fact-check/the-varlet-letter/
20876	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20877	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20878	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20879	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20880	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20881	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20882	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20883	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20884	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20885	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20886		false	https://www.snopes.com/fact-check/white-cub/
20887	We humans like a good joke, and we’re not above making our nearest and dearest the butts of it, especially when the powers that be have set aside a day purely for that purpose. The first of April releases something within us that at other times during the year we attempt to keep reined in. Yet whatever social constraints we normally submit ourselves to, it is the amateur joker in us that comes to the surface every first of April, leaving us contemplating secreting ketchup in the shower head on that day or filling the sugar bowl with salt.	false	https://www.snopes.com/fact-check/april-fools-day-pranks/
20888		false	https://www.snopes.com/fact-check/palace-in-the-desert/
20889		false	https://www.snopes.com/fact-check/truck-art/
20890		false	https://www.snopes.com/fact-check/suite-revenge/
20891		false	https://www.snopes.com/fact-check/two-bits/
20892		false	https://www.snopes.com/fact-check/flight-of-stares/
20893		false	https://www.snopes.com/fact-check/revenge-on-jerks/
20894		false	https://www.snopes.com/fact-check/heres-your-sign/
20895		false	https://www.snopes.com/fact-check/top-20-homicides-of-the-year/
20896		false	https://www.snopes.com/fact-check/my-favorite-things/
20897		false	https://www.snopes.com/fact-check/hands-free/
20898	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20899	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20900	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20901	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20902	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20903	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20904	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20905	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20906	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20907	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20908		false	https://www.snopes.com/fact-check/explosive-thoughts/
20909		false	https://www.snopes.com/fact-check/breast-gazing-healthy/
20910		false	https://www.snopes.com/fact-check/sad-sack/
20911		false	https://www.snopes.com/fact-check/worst-job-in-singapore/
20912		false	https://www.snopes.com/fact-check/end-of-the-whirled/
20913		false	https://www.snopes.com/fact-check/brain-dead/
20914		false	https://www.snopes.com/fact-check/saddams-gay-porn-career/
20915		false	https://www.snopes.com/fact-check/card-sense/
20916		false	https://www.snopes.com/fact-check/i-link-therefore-i-am/
20917		false	https://www.snopes.com/fact-check/cisternly-affection/
20918		false	https://www.snopes.com/fact-check/quarter-back-sneak/
20919		false	https://www.snopes.com/fact-check/meat-trees/
20920	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20921	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20922	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20923	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20924	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20925	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20926	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20927	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20928	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20929	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20930		false	https://www.snopes.com/fact-check/lion-in-wait/
20931		false	https://www.snopes.com/fact-check/i-r-dumb/
20932		false	https://www.snopes.com/fact-check/grand-canyon-skywalk/
20933		false	https://www.snopes.com/fact-check/working-with-idiots-can-kill-you/
20934		false	https://www.snopes.com/fact-check/eye-spy/
20935		false	https://www.snopes.com/fact-check/dog-daze/
20936		false	https://www.snopes.com/fact-check/board-to-death/
20937		false	https://www.snopes.com/fact-check/top-flite-of-fancy/
20938		false	https://www.snopes.com/fact-check/stun-of-a-gun/
20939		false	https://www.snopes.com/fact-check/coon-cheese/
20940		false	https://www.snopes.com/fact-check/product-warnings/
20941		false	https://www.snopes.com/fact-check/windows-of-your-mind/
20942	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20943	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20944	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20945	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20946	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20947	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20948	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20949	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20950	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20951	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20952		false	https://www.snopes.com/fact-check/through-an-umpires-eyes/
20953		false	https://www.snopes.com/fact-check/two-tough-to-glurge/
20954		false	https://www.snopes.com/fact-check/suicide-diary/
20955		false	https://www.snopes.com/fact-check/jobs-report/
20956		false	https://www.snopes.com/fact-check/gun-prey/
20957		false	https://www.snopes.com/fact-check/the-pledge-of-allegiance/
20958		false	https://www.snopes.com/fact-check/selfless-soldiers/
20959		false	https://www.snopes.com/fact-check/sandstorm-revelation/
20960		false	https://www.snopes.com/fact-check/the-price-of-a-miracle/
20961		false	https://www.snopes.com/fact-check/general-education/
20962		false	https://www.snopes.com/fact-check/high-on-a-mountain-of-glurge/
20963		false	https://www.snopes.com/fact-check/miner-miracle/
20964	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20965	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20966	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20967	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20968	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20969	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20970	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20971	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20972	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20973	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20974		false	https://www.snopes.com/fact-check/laurel-clark/
20975		false	https://www.snopes.com/fact-check/information-please/
20976		false	https://www.snopes.com/fact-check/rick-husband/
20977		false	https://www.snopes.com/fact-check/rescuing-hug-2/
20978		false	https://www.snopes.com/fact-check/mermaid-in-florida/
20979		false	https://www.snopes.com/fact-check/snake-in-the-gas/
20980		false	https://www.snopes.com/fact-check/double-vision/
20981		false	https://www.snopes.com/fact-check/high-and-might-y/
20982		false	https://www.snopes.com/fact-check/the-anguishing-choice/
20983		false	https://www.snopes.com/fact-check/the-evangelical-prez/
20984		false	https://www.snopes.com/fact-check/smell-of-rain/
20985		false	https://www.snopes.com/fact-check/the-ant-and-the-contact-lens/
20986	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
20987	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
20988	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
20989	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
20990	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20991	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
20992	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
20993	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
20994	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
20995	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
20996		True	https://www.snopes.com/fact-check/all-the-good-things/
20997		false	https://www.snopes.com/fact-check/buffalo-snow-storm/
20998		false	https://www.snopes.com/fact-check/urine-good-hands/
20999		false	https://www.snopes.com/fact-check/five-second-helpings/
21000		false	https://www.snopes.com/fact-check/eggsacting-math/
21001	You can tell which day a loaf of bread was baked by the color of its plastic twist tag.	false	https://www.snopes.com/fact-check/bread-tag-code/
21002		false	https://www.snopes.com/fact-check/trom-boom/
21003		false	https://www.snopes.com/fact-check/pilot-light/
21004		false	https://www.snopes.com/fact-check/flight-school/
21005		false	https://www.snopes.com/fact-check/eagle-vs-fox/
21006		false	https://www.snopes.com/fact-check/hail-damage/
21007		false	https://www.snopes.com/fact-check/pole-deer/
21008	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21009	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21010	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21011	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21012	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21013	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21014	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21015	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21016	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21017	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21018		false	https://www.snopes.com/fact-check/trapped-bear/
21019		false	https://www.snopes.com/fact-check/social-security-2/
21020		false	https://www.snopes.com/fact-check/irs-refund-notification-2/
21021		false	https://www.snopes.com/fact-check/irs-notice-2/
21022		false	https://www.snopes.com/fact-check/ebay/
21023		false	https://www.snopes.com/fact-check/ebay/
21024		false	https://www.snopes.com/fact-check/social-security-3/
21025		false	https://www.snopes.com/fact-check/stuck-in-iraq/
21026		false	https://www.snopes.com/fact-check/a-hummingbird-in-the-hand/
21027		false	https://www.snopes.com/fact-check/irs-refund-notification/
21028		false	https://www.snopes.com/fact-check/hello-dolly/
21029		false	https://www.snopes.com/fact-check/record-setting-bull-elk/
21030	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21031	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21032	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21033	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21034	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21035	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21036	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21037	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21038	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21039	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21040		false	https://www.snopes.com/fact-check/metrosexual/
21041		false	https://www.snopes.com/fact-check/who-brought-the-cat/
21042		false	https://www.snopes.com/fact-check/tale-gator/
21043		false	https://www.snopes.com/fact-check/bagvertising/
21044		false	https://www.snopes.com/fact-check/a-soldiers-funeral/
21045		false	https://www.snopes.com/fact-check/nokia-2/
21046		false	https://www.snopes.com/fact-check/what-a-landing/
21047		false	https://www.snopes.com/fact-check/recycle-cop/
21048		false	https://www.snopes.com/fact-check/deer-vs-durango/
21049		false	https://www.snopes.com/fact-check/hurricane-lili/
21050		false	https://www.snopes.com/fact-check/planters-nuts/
21051		false	https://www.snopes.com/fact-check/puma/
21052	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21053	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21054	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21055	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21056	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21057	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21058	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21059	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21060	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21061	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21062		false	https://www.snopes.com/fact-check/shuttle-damage/
21063		false	https://www.snopes.com/fact-check/soap-operative/
21064		false	https://www.snopes.com/fact-check/sunset-from-space/
21065		false	https://www.snopes.com/fact-check/wee-willie-nick/
21066		false	https://www.snopes.com/fact-check/hurricane-isabel/
21067		false	https://www.snopes.com/fact-check/a-man-of-wealth-and-taste/
21068		false	https://www.snopes.com/fact-check/blow-job/
21069		false	https://www.snopes.com/fact-check/hoppin-fresh/
21070	Photograph shows a C-130 transport dropping anti-missile flares.	True	https://www.snopes.com/fact-check/c-130/
21071		false	https://www.snopes.com/fact-check/the-eye-of-god/
21072	A photograph shows an overhead view of shadows cast by camels in the desert.	True	https://www.snopes.com/fact-check/shadow-caravan/
21073		false	https://www.snopes.com/fact-check/star-spangled-banner/
21074	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21075	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21076	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21077	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21078	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21079	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21080	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21081	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21082	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21083	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21084		false	https://www.snopes.com/fact-check/gods-teddy-bear/
21085		false	https://www.snopes.com/fact-check/mermaid-to-order/
21086		false	https://www.snopes.com/fact-check/ski-dubai/
21087		false	https://www.snopes.com/fact-check/pierre-rehov/
21088		false	https://www.snopes.com/fact-check/repent-harlan-said-the-ticked-off-woman/
21089		false	https://www.snopes.com/fact-check/crushed-hopes/
21090		false	https://www.snopes.com/fact-check/stars-upon-thars/
21091		false	https://www.snopes.com/fact-check/sequins-of-events/
21092		false	https://www.snopes.com/fact-check/fox-and-the-hounds/
21093		false	https://www.snopes.com/fact-check/toothsome/
21094		false	https://www.snopes.com/fact-check/job-fair/
21095		false	https://www.snopes.com/fact-check/sky-tennis/
21096	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21097	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21098	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21099	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21100	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21101	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21102	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21103	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21104	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21105	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21106		false	https://www.snopes.com/fact-check/surfin/
21107		false	https://www.snopes.com/fact-check/change-is-in-the-air/
21108		false	https://www.snopes.com/fact-check/charlie-went-down-to-gitmo/
21109		false	https://www.snopes.com/fact-check/jeer-leader/
21110		false	https://www.snopes.com/fact-check/book-bind/
21111		false	https://www.snopes.com/fact-check/in-tents-situation/
21112		false	https://www.snopes.com/fact-check/come-and-get-it/
21113		false	https://www.snopes.com/fact-check/a-fete-worse-than-death/
21114		false	https://www.snopes.com/fact-check/woofing-wedding-video/
21115		false	https://www.snopes.com/fact-check/michael-burghardt/
21116		false	https://www.snopes.com/fact-check/yin-yang-and-yawn/
21117		false	https://www.snopes.com/fact-check/altoids/
21118	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21119	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21120	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21121	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21122	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21123	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21124	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21125	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
21126	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
21127	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
21128		false	https://www.snopes.com/fact-check/cyclopes/
21129		false	https://www.snopes.com/fact-check/the-land-of-oz/
21130		false	https://www.snopes.com/fact-check/sand-trap/
21131		false	https://www.snopes.com/fact-check/armored-division/
21132		false	https://www.snopes.com/fact-check/close-call-2/
21133		false	https://www.snopes.com/fact-check/walking-through-glass/
21134		false	https://www.snopes.com/fact-check/fish-fly/
21135		false	https://www.snopes.com/fact-check/irs-notice/
21136		false	https://www.snopes.com/fact-check/up-up-and-away/
21137		false	https://www.snopes.com/fact-check/stuck-on-you/
21138		false	https://www.snopes.com/fact-check/squawk-word/
21139		false	https://www.snopes.com/fact-check/sportka-2/
21140	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
21141	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
21142	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
21143	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
21144	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21145	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
21146	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
21147	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
